行权价,上涨触发%,下跌触发%,平仓时间,累计盈亏$,交易天数,胜率%,日均盈亏$
+2,5.0,1.5,15:00,1101.2,42,33.3,26.22
+2,3.75,1.5,15:00,1101.2,42,33.3,26.22
+2,3.5,1.5,15:00,1101.2,42,33.3,26.22
+2,2.5,1.5,15:00,1101.2,42,33.3,26.22
+2,4.5,1.5,15:00,1101.2,42,33.3,26.22
+2,2.75,1.5,15:00,1101.2,42,33.3,26.22
+2,2.25,1.5,15:00,1101.2,42,33.3,26.22
+2,3.25,1.5,15:00,1101.2,42,33.3,26.22
+2,0.75,0.5,13:30,1100.2,42,42.9,26.2
+3,1.0,1.0,15:00,1099.2,42,38.1,26.17
+3,1.75,1.0,15:00,1098.2,42,31.0,26.15
+3,1.75,0.75,14:30,1098.2,42,33.3,26.15
+2,3.5,3.25,15:00,1097.2,42,33.3,26.12
+2,4.75,2.75,15:00,1097.2,42,33.3,26.12
+2,4.25,2.25,15:00,1097.2,42,33.3,26.12
+2,3.0,2.5,15:00,1097.2,42,33.3,26.12
+2,5.0,2.25,15:00,1097.2,42,33.3,26.12
+2,4.25,3.75,15:00,1097.2,42,33.3,26.12
+2,2.5,5.0,15:00,1097.2,42,33.3,26.12
+2,4.25,4.75,15:00,1097.2,42,33.3,26.12
+2,5.0,4.0,15:00,1097.2,42,33.3,26.12
+2,2.0,2.0,15:00,1097.2,42,33.3,26.12
+2,5.0,4.25,15:00,1097.2,42,33.3,26.12
+2,2.0,4.75,15:00,1097.2,42,33.3,26.12
+2,5.0,4.5,15:00,1097.2,42,33.3,26.12
+2,4.5,4.0,15:00,1097.2,42,33.3,26.12
+2,4.25,4.5,15:00,1097.2,42,33.3,26.12
+2,3.25,3.25,15:00,1097.2,42,33.3,26.12
+2,3.25,2.25,15:00,1097.2,42,33.3,26.12
+2,3.25,2.5,15:00,1097.2,42,33.3,26.12
+2,3.75,3.0,15:00,1097.2,42,33.3,26.12
+2,4.25,5.0,15:00,1097.2,42,33.3,26.12
+2,2.5,2.0,15:00,1097.2,42,33.3,26.12
+2,4.0,2.75,15:00,1097.2,42,33.3,26.12
+2,2.0,3.0,15:00,1097.2,42,33.3,26.12
+2,4.5,2.5,15:00,1097.2,42,33.3,26.12
+2,4.0,2.5,15:00,1097.2,42,33.3,26.12
+2,4.75,3.75,15:00,1097.2,42,33.3,26.12
+2,3.75,2.25,15:00,1097.2,42,33.3,26.12
+2,3.75,2.75,15:00,1097.2,42,33.3,26.12
+2,3.25,3.5,15:00,1097.2,42,33.3,26.12
+2,2.5,4.5,15:00,1097.2,42,33.3,26.12
+2,5.0,2.0,15:00,1097.2,42,33.3,26.12
+2,5.0,1.75,15:00,1097.2,42,33.3,26.12
+2,2.5,4.0,15:00,1097.2,42,33.3,26.12
+2,2.5,3.5,15:00,1097.2,42,33.3,26.12
+2,4.0,3.25,15:00,1097.2,42,33.3,26.12
+2,3.75,2.5,15:00,1097.2,42,33.3,26.12
+2,3.0,3.0,15:00,1097.2,42,33.3,26.12
+2,3.0,3.25,15:00,1097.2,42,33.3,26.12
+2,3.0,3.75,15:00,1097.2,42,33.3,26.12
+2,3.25,3.0,15:00,1097.2,42,33.3,26.12
+2,2.0,4.25,15:00,1097.2,42,33.3,26.12
+2,2.5,4.25,15:00,1097.2,42,33.3,26.12
+2,4.5,3.0,15:00,1097.2,42,33.3,26.12
+2,3.75,2.0,15:00,1097.2,42,33.3,26.12
+2,3.5,3.5,15:00,1097.2,42,33.3,26.12
+2,2.25,2.0,15:00,1097.2,42,33.3,26.12
+2,3.25,2.75,15:00,1097.2,42,33.3,26.12
+2,3.25,4.0,15:00,1097.2,42,33.3,26.12
+2,2.25,3.25,15:00,1097.2,42,33.3,26.12
+2,2.25,2.75,15:00,1097.2,42,33.3,26.12
+2,3.5,4.25,15:00,1097.2,42,33.3,26.12
+2,4.5,2.25,15:00,1097.2,42,33.3,26.12
+2,2.5,4.75,15:00,1097.2,42,33.3,26.12
+2,2.0,2.25,15:00,1097.2,42,33.3,26.12
+2,4.25,4.0,15:00,1097.2,42,33.3,26.12
+2,3.0,3.5,15:00,1097.2,42,33.3,26.12
+2,5.0,5.0,15:00,1097.2,42,33.3,26.12
+2,4.25,1.75,15:00,1097.2,42,33.3,26.12
+2,5.0,4.75,15:00,1097.2,42,33.3,26.12
+2,3.5,2.25,15:00,1097.2,42,33.3,26.12
+2,2.0,5.0,15:00,1097.2,42,33.3,26.12
+2,4.0,1.75,15:00,1097.2,42,33.3,26.12
+2,2.5,2.75,15:00,1097.2,42,33.3,26.12
+2,2.5,3.25,15:00,1097.2,42,33.3,26.12
+2,2.0,1.75,15:00,1097.2,42,33.3,26.12
+2,2.5,3.75,15:00,1097.2,42,33.3,26.12
+2,4.75,2.5,15:00,1097.2,42,33.3,26.12
+2,4.75,2.0,15:00,1097.2,42,33.3,26.12
+2,4.0,2.0,15:00,1097.2,42,33.3,26.12
+2,4.0,2.25,15:00,1097.2,42,33.3,26.12
+2,3.0,2.75,15:00,1097.2,42,33.3,26.12
+2,4.5,1.75,15:00,1097.2,42,33.3,26.12
+2,2.75,1.75,15:00,1097.2,42,33.3,26.12
+2,3.0,5.0,15:00,1097.2,42,33.3,26.12
+2,3.0,4.0,15:00,1097.2,42,33.3,26.12
+2,3.75,3.25,15:00,1097.2,42,33.3,26.12
+2,2.75,5.0,15:00,1097.2,42,33.3,26.12
+2,4.0,3.0,15:00,1097.2,42,33.3,26.12
+2,2.25,3.75,15:00,1097.2,42,33.3,26.12
+2,2.5,3.0,15:00,1097.2,42,33.3,26.12
+2,4.5,4.25,15:00,1097.2,42,33.3,26.12
+2,3.25,2.0,15:00,1097.2,42,33.3,26.12
+2,2.5,2.5,15:00,1097.2,42,33.3,26.12
+2,3.0,4.75,15:00,1097.2,42,33.3,26.12
+2,3.25,1.75,15:00,1097.2,42,33.3,26.12
+2,3.25,3.75,15:00,1097.2,42,33.3,26.12
+2,2.0,4.5,15:00,1097.2,42,33.3,26.12
+2,4.0,5.0,15:00,1097.2,42,33.3,26.12
+2,2.0,3.5,15:00,1097.2,42,33.3,26.12
+2,2.5,1.75,15:00,1097.2,42,33.3,26.12
+2,4.0,4.5,15:00,1097.2,42,33.3,26.12
+2,4.0,4.75,15:00,1097.2,42,33.3,26.12
+2,5.0,2.5,15:00,1097.2,42,33.3,26.12
+2,4.25,4.25,15:00,1097.2,42,33.3,26.12
+2,4.25,2.5,15:00,1097.2,42,33.3,26.12
+2,3.5,4.0,15:00,1097.2,42,33.3,26.12
+2,3.5,1.75,15:00,1097.2,42,33.3,26.12
+2,2.0,2.5,15:00,1097.2,42,33.3,26.12
+2,4.75,4.25,15:00,1097.2,42,33.3,26.12
+2,3.75,1.75,15:00,1097.2,42,33.3,26.12
+2,4.75,3.0,15:00,1097.2,42,33.3,26.12
+2,4.5,2.75,15:00,1097.2,42,33.3,26.12
+2,2.25,4.5,15:00,1097.2,42,33.3,26.12
+2,4.75,4.0,15:00,1097.2,42,33.3,26.12
+2,5.0,2.75,15:00,1097.2,42,33.3,26.12
+2,4.25,3.25,15:00,1097.2,42,33.3,26.12
+2,3.0,4.25,15:00,1097.2,42,33.3,26.12
+2,4.75,4.5,15:00,1097.2,42,33.3,26.12
+2,3.25,4.75,15:00,1097.2,42,33.3,26.12
+2,2.75,4.25,15:00,1097.2,42,33.3,26.12
+2,2.0,4.0,15:00,1097.2,42,33.3,26.12
+2,4.25,3.0,15:00,1097.2,42,33.3,26.12
+2,4.0,3.75,15:00,1097.2,42,33.3,26.12
+2,2.75,2.25,15:00,1097.2,42,33.3,26.12
+2,4.0,3.5,15:00,1097.2,42,33.3,26.12
+2,4.5,2.0,15:00,1097.2,42,33.3,26.12
+2,3.75,3.5,15:00,1097.2,42,33.3,26.12
+2,4.25,3.5,15:00,1097.2,42,33.3,26.12
+2,2.25,4.0,15:00,1097.2,42,33.3,26.12
+2,2.25,3.5,15:00,1097.2,42,33.3,26.12
+2,5.0,3.25,15:00,1097.2,42,33.3,26.12
+2,5.0,3.75,15:00,1097.2,42,33.3,26.12
+2,2.75,3.75,15:00,1097.2,42,33.3,26.12
+2,5.0,3.5,15:00,1097.2,42,33.3,26.12
+2,3.75,3.75,15:00,1097.2,42,33.3,26.12
+2,3.75,4.0,15:00,1097.2,42,33.3,26.12
+2,2.25,5.0,15:00,1097.2,42,33.3,26.12
+2,2.25,2.25,15:00,1097.2,42,33.3,26.12
+2,2.5,2.25,15:00,1097.2,42,33.3,26.12
+2,2.25,1.75,15:00,1097.2,42,33.3,26.12
+2,2.75,4.5,15:00,1097.2,42,33.3,26.12
+2,3.25,4.5,15:00,1097.2,42,33.3,26.12
+2,4.5,3.25,15:00,1097.2,42,33.3,26.12
+2,3.0,2.0,15:00,1097.2,42,33.3,26.12
+2,4.25,2.0,15:00,1097.2,42,33.3,26.12
+2,2.25,2.5,15:00,1097.2,42,33.3,26.12
+2,4.75,3.25,15:00,1097.2,42,33.3,26.12
+2,3.5,4.5,15:00,1097.2,42,33.3,26.12
+2,3.75,5.0,15:00,1097.2,42,33.3,26.12
+2,3.75,4.5,15:00,1097.2,42,33.3,26.12
+2,5.0,3.0,15:00,1097.2,42,33.3,26.12
+2,3.0,1.75,15:00,1097.2,42,33.3,26.12
+2,3.0,2.25,15:00,1097.2,42,33.3,26.12
+2,4.75,3.5,15:00,1097.2,42,33.3,26.12
+2,2.75,4.75,15:00,1097.2,42,33.3,26.12
+2,2.0,2.75,15:00,1097.2,42,33.3,26.12
+2,2.75,4.0,15:00,1097.2,42,33.3,26.12
+2,3.75,4.75,15:00,1097.2,42,33.3,26.12
+2,2.25,3.0,15:00,1097.2,42,33.3,26.12
+2,3.5,3.75,15:00,1097.2,42,33.3,26.12
+2,4.5,4.5,15:00,1097.2,42,33.3,26.12
+2,4.75,2.25,15:00,1097.2,42,33.3,26.12
+2,2.75,3.5,15:00,1097.2,42,33.3,26.12
+2,4.5,5.0,15:00,1097.2,42,33.3,26.12
+2,4.75,5.0,15:00,1097.2,42,33.3,26.12
+2,3.75,4.25,15:00,1097.2,42,33.3,26.12
+2,4.75,4.75,15:00,1097.2,42,33.3,26.12
+2,3.0,4.5,15:00,1097.2,42,33.3,26.12
+2,2.25,4.75,15:00,1097.2,42,33.3,26.12
+2,4.25,2.75,15:00,1097.2,42,33.3,26.12
+2,3.5,5.0,15:00,1097.2,42,33.3,26.12
+2,3.25,5.0,15:00,1097.2,42,33.3,26.12
+2,3.25,4.25,15:00,1097.2,42,33.3,26.12
+2,2.25,4.25,15:00,1097.2,42,33.3,26.12
+2,3.5,2.75,15:00,1097.2,42,33.3,26.12
+2,3.5,2.0,15:00,1097.2,42,33.3,26.12
+2,4.5,3.5,15:00,1097.2,42,33.3,26.12
+2,4.5,3.75,15:00,1097.2,42,33.3,26.12
+2,3.5,3.0,15:00,1097.2,42,33.3,26.12
+2,4.75,1.75,15:00,1097.2,42,33.3,26.12
+2,2.0,3.25,15:00,1097.2,42,33.3,26.12
+2,2.0,3.75,15:00,1097.2,42,33.3,26.12
+2,2.75,2.75,15:00,1097.2,42,33.3,26.12
+2,4.0,4.25,15:00,1097.2,42,33.3,26.12
+2,4.0,4.0,15:00,1097.2,42,33.3,26.12
+2,2.75,2.5,15:00,1097.2,42,33.3,26.12
+2,2.75,3.0,15:00,1097.2,42,33.3,26.12
+2,2.75,3.25,15:00,1097.2,42,33.3,26.12
+2,2.75,2.0,15:00,1097.2,42,33.3,26.12
+2,3.5,4.75,15:00,1097.2,42,33.3,26.12
+2,4.5,4.75,15:00,1097.2,42,33.3,26.12
+2,3.5,2.5,15:00,1097.2,42,33.3,26.12
+2,3.0,1.5,14:30,1095.2,42,35.7,26.08
+2,5.0,1.5,14:30,1095.2,42,35.7,26.08
+2,4.0,1.5,14:30,1095.2,42,35.7,26.08
+2,4.75,1.5,14:30,1095.2,42,35.7,26.08
+2,3.75,1.5,14:30,1095.2,42,35.7,26.08
+2,4.25,1.5,14:30,1095.2,42,35.7,26.08
+2,3.25,1.5,14:30,1095.2,42,35.7,26.08
+2,2.75,1.5,14:30,1095.2,42,35.7,26.08
+2,2.25,1.5,14:30,1095.2,42,35.7,26.08
+2,2.5,1.5,14:30,1095.2,42,35.7,26.08
+2,3.5,1.5,14:30,1095.2,42,35.7,26.08
+2,2.0,1.5,14:30,1095.2,42,35.7,26.08
+2,4.5,1.5,14:30,1095.2,42,35.7,26.08
+2,1.0,1.5,14:30,1095.2,42,38.1,26.08
+2,3.5,2.75,14:30,1090.2,42,35.7,25.96
+2,3.5,2.0,14:30,1090.2,42,35.7,25.96
+2,4.5,3.5,14:30,1090.2,42,35.7,25.96
+2,4.5,3.75,14:30,1090.2,42,35.7,25.96
+2,3.0,2.0,14:30,1090.2,42,35.7,25.96
+2,4.0,2.0,14:30,1090.2,42,35.7,25.96
+2,5.0,4.5,14:30,1090.2,42,35.7,25.96
+2,4.75,2.0,14:30,1090.2,42,35.7,25.96
+2,3.5,3.25,14:30,1090.2,42,35.7,25.96
+2,3.5,3.0,14:30,1090.2,42,35.7,25.96
+2,4.25,2.0,14:30,1090.2,42,35.7,25.96
+2,2.25,2.5,14:30,1090.2,42,35.7,25.96
+2,1.0,1.75,14:30,1090.2,42,38.1,25.96
+2,1.0,2.0,14:30,1090.2,42,38.1,25.96
+2,3.5,2.5,14:30,1090.2,42,35.7,25.96
+2,4.0,2.25,14:30,1090.2,42,35.7,25.96
+2,2.75,2.0,14:30,1090.2,42,35.7,25.96
+2,2.75,3.0,14:30,1090.2,42,35.7,25.96
+2,2.25,5.0,14:30,1090.2,42,35.7,25.96
+2,2.75,3.75,14:30,1090.2,42,35.7,25.96
+2,2.75,3.25,14:30,1090.2,42,35.7,25.96
+2,2.0,3.25,14:30,1090.2,42,35.7,25.96
+2,2.75,2.5,14:30,1090.2,42,35.7,25.96
+2,4.0,4.25,14:30,1090.2,42,35.7,25.96
+2,4.75,3.25,14:30,1090.2,42,35.7,25.96
+2,3.5,4.75,14:30,1090.2,42,35.7,25.96
+2,4.0,3.75,14:30,1090.2,42,35.7,25.96
+2,2.0,3.75,14:30,1090.2,42,35.7,25.96
+2,4.5,1.75,14:30,1090.2,42,35.7,25.96
+2,4.75,4.75,14:30,1090.2,42,35.7,25.96
+2,3.0,3.0,14:30,1090.2,42,35.7,25.96
+2,3.0,3.5,14:30,1090.2,42,35.7,25.96
+2,2.25,3.5,14:30,1090.2,42,35.7,25.96
+2,2.25,3.0,14:30,1090.2,42,35.7,25.96
+2,5.0,4.0,14:30,1090.2,42,35.7,25.96
+2,4.25,2.75,14:30,1090.2,42,35.7,25.96
+2,2.25,4.75,14:30,1090.2,42,35.7,25.96
+2,3.0,4.5,14:30,1090.2,42,35.7,25.96
+2,3.75,4.75,14:30,1090.2,42,35.7,25.96
+2,3.75,4.25,14:30,1090.2,42,35.7,25.96
+2,4.75,5.0,14:30,1090.2,42,35.7,25.96
+2,4.5,2.5,14:30,1090.2,42,35.7,25.96
+2,2.75,3.5,14:30,1090.2,42,35.7,25.96
+2,2.75,2.75,14:30,1090.2,42,35.7,25.96
+2,4.75,2.25,14:30,1090.2,42,35.7,25.96
+2,4.5,4.5,14:30,1090.2,42,35.7,25.96
+2,3.5,3.75,14:30,1090.2,42,35.7,25.96
+2,2.25,4.25,14:30,1090.2,42,35.7,25.96
+2,1.0,2.25,14:30,1090.2,42,38.1,25.96
+2,3.5,5.0,14:30,1090.2,42,35.7,25.96
+2,3.25,5.0,14:30,1090.2,42,35.7,25.96
+2,4.5,3.25,14:30,1090.2,42,35.7,25.96
+2,3.0,2.25,14:30,1090.2,42,35.7,25.96
+2,3.0,1.75,14:30,1090.2,42,35.7,25.96
+2,1.0,4.25,14:30,1090.2,42,38.1,25.96
+2,1.0,3.75,14:30,1090.2,42,38.1,25.96
+2,3.0,2.75,14:30,1090.2,42,35.7,25.96
+2,2.75,4.75,14:30,1090.2,42,35.7,25.96
+2,1.0,4.75,14:30,1090.2,42,38.1,25.96
+2,2.0,2.75,14:30,1090.2,42,35.7,25.96
+2,3.75,5.0,14:30,1090.2,42,35.7,25.96
+2,3.75,4.5,14:30,1090.2,42,35.7,25.96
+2,3.0,5.0,14:30,1090.2,42,35.7,25.96
+2,4.75,3.0,14:30,1090.2,42,35.7,25.96
+2,3.75,4.0,14:30,1090.2,42,35.7,25.96
+2,3.75,3.5,14:30,1090.2,42,35.7,25.96
+2,3.25,1.75,14:30,1090.2,42,35.7,25.96
+2,2.75,1.75,14:30,1090.2,42,35.7,25.96
+2,5.0,3.0,14:30,1090.2,42,35.7,25.96
+2,3.25,4.5,14:30,1090.2,42,35.7,25.96
+2,3.5,4.5,14:30,1090.2,42,35.7,25.96
+2,1.0,3.0,14:30,1090.2,42,38.1,25.96
+2,2.75,4.0,14:30,1090.2,42,35.7,25.96
+2,5.0,3.25,14:30,1090.2,42,35.7,25.96
+2,5.0,3.5,14:30,1090.2,42,35.7,25.96
+2,2.25,4.0,14:30,1090.2,42,35.7,25.96
+2,2.25,3.75,14:30,1090.2,42,35.7,25.96
+2,4.0,3.5,14:30,1090.2,42,35.7,25.96
+2,4.0,4.0,14:30,1090.2,42,35.7,25.96
+2,3.25,4.75,14:30,1090.2,42,35.7,25.96
+2,3.25,4.25,14:30,1090.2,42,35.7,25.96
+2,2.75,2.25,14:30,1090.2,42,35.7,25.96
+2,2.0,4.0,14:30,1090.2,42,35.7,25.96
+2,4.25,3.0,14:30,1090.2,42,35.7,25.96
+2,4.25,3.25,14:30,1090.2,42,35.7,25.96
+2,3.75,3.75,14:30,1090.2,42,35.7,25.96
+2,2.75,4.25,14:30,1090.2,42,35.7,25.96
+2,3.0,4.25,14:30,1090.2,42,35.7,25.96
+2,1.0,3.5,14:30,1090.2,42,38.1,25.96
+2,4.75,4.5,14:30,1090.2,42,35.7,25.96
+2,4.5,2.0,14:30,1090.2,42,35.7,25.96
+2,4.75,4.0,14:30,1090.2,42,35.7,25.96
+2,2.25,4.5,14:30,1090.2,42,35.7,25.96
+2,5.0,2.25,14:30,1090.2,42,35.7,25.96
+2,5.0,2.5,14:30,1090.2,42,35.7,25.96
+2,5.0,2.75,14:30,1090.2,42,35.7,25.96
+2,4.25,3.5,14:30,1090.2,42,35.7,25.96
+2,4.25,4.25,14:30,1090.2,42,35.7,25.96
+2,4.0,4.5,14:30,1090.2,42,35.7,25.96
+2,2.5,1.75,14:30,1090.2,42,35.7,25.96
+2,2.0,4.5,14:30,1090.2,42,35.7,25.96
+2,4.0,4.75,14:30,1090.2,42,35.7,25.96
+2,4.0,5.0,14:30,1090.2,42,35.7,25.96
+2,1.0,2.75,14:30,1090.2,42,38.1,25.96
+2,3.25,3.75,14:30,1090.2,42,35.7,25.96
+2,3.25,4.0,14:30,1090.2,42,35.7,25.96
+2,2.5,2.25,14:30,1090.2,42,35.7,25.96
+2,2.25,1.75,14:30,1090.2,42,35.7,25.96
+2,5.0,3.75,14:30,1090.2,42,35.7,25.96
+2,3.5,1.75,14:30,1090.2,42,35.7,25.96
+2,3.5,4.0,14:30,1090.2,42,35.7,25.96
+2,4.75,4.25,14:30,1090.2,42,35.7,25.96
+2,2.75,4.5,14:30,1090.2,42,35.7,25.96
+2,1.0,5.0,14:30,1090.2,42,38.1,25.96
+2,3.75,1.75,14:30,1090.2,42,35.7,25.96
+2,3.75,3.25,14:30,1090.2,42,35.7,25.96
+2,3.25,2.0,14:30,1090.2,42,35.7,25.96
+2,3.25,2.25,14:30,1090.2,42,35.7,25.96
+2,3.75,2.75,14:30,1090.2,42,35.7,25.96
+2,2.5,2.5,14:30,1090.2,42,35.7,25.96
+2,2.0,3.5,14:30,1090.2,42,35.7,25.96
+2,2.75,5.0,14:30,1090.2,42,35.7,25.96
+2,3.0,4.75,14:30,1090.2,42,35.7,25.96
+2,3.0,3.25,14:30,1090.2,42,35.7,25.96
+2,1.0,3.25,14:30,1090.2,42,38.1,25.96
+2,3.0,3.75,14:30,1090.2,42,35.7,25.96
+2,3.0,4.0,14:30,1090.2,42,35.7,25.96
+2,4.0,3.0,14:30,1090.2,42,35.7,25.96
+2,2.0,2.5,14:30,1090.2,42,35.7,25.96
+2,3.75,2.5,14:30,1090.2,42,35.7,25.96
+2,4.25,4.5,14:30,1090.2,42,35.7,25.96
+2,2.5,3.0,14:30,1090.2,42,35.7,25.96
+2,4.25,3.75,14:30,1090.2,42,35.7,25.96
+2,2.5,5.0,14:30,1090.2,42,35.7,25.96
+2,2.0,4.25,14:30,1090.2,42,35.7,25.96
+2,4.5,4.25,14:30,1090.2,42,35.7,25.96
+2,4.5,5.0,14:30,1090.2,42,35.7,25.96
+2,2.25,2.0,14:30,1090.2,42,35.7,25.96
+2,2.25,2.25,14:30,1090.2,42,35.7,25.96
+2,3.5,3.5,14:30,1090.2,42,35.7,25.96
+2,3.5,4.25,14:30,1090.2,42,35.7,25.96
+2,2.25,2.75,14:30,1090.2,42,35.7,25.96
+2,2.25,3.25,14:30,1090.2,42,35.7,25.96
+2,4.75,3.75,14:30,1090.2,42,35.7,25.96
+2,4.5,2.25,14:30,1090.2,42,35.7,25.96
+2,3.75,2.0,14:30,1090.2,42,35.7,25.96
+2,3.25,3.5,14:30,1090.2,42,35.7,25.96
+2,3.25,3.0,14:30,1090.2,42,35.7,25.96
+2,1.0,2.5,14:30,1090.2,42,38.1,25.96
+2,2.5,2.0,14:30,1090.2,42,35.7,25.96
+2,3.75,2.25,14:30,1090.2,42,35.7,25.96
+2,4.5,3.0,14:30,1090.2,42,35.7,25.96
+2,1.0,4.5,14:30,1090.2,42,38.1,25.96
+2,4.0,2.5,14:30,1090.2,42,35.7,25.96
+2,4.5,2.75,14:30,1090.2,42,35.7,25.96
+2,2.0,3.0,14:30,1090.2,42,35.7,25.96
+2,4.0,2.75,14:30,1090.2,42,35.7,25.96
+2,1.0,4.0,14:30,1090.2,42,38.1,25.96
+2,4.0,3.25,14:30,1090.2,42,35.7,25.96
+2,2.5,3.5,14:30,1090.2,42,35.7,25.96
+2,5.0,1.75,14:30,1090.2,42,35.7,25.96
+2,5.0,2.0,14:30,1090.2,42,35.7,25.96
+2,4.25,4.0,14:30,1090.2,42,35.7,25.96
+2,3.75,3.0,14:30,1090.2,42,35.7,25.96
+2,3.25,2.5,14:30,1090.2,42,35.7,25.96
+2,3.25,3.25,14:30,1090.2,42,35.7,25.96
+2,3.25,2.75,14:30,1090.2,42,35.7,25.96
+2,2.0,4.75,14:30,1090.2,42,35.7,25.96
+2,2.5,4.75,14:30,1090.2,42,35.7,25.96
+2,2.5,4.25,14:30,1090.2,42,35.7,25.96
+2,2.5,4.5,14:30,1090.2,42,35.7,25.96
+2,4.25,4.75,14:30,1090.2,42,35.7,25.96
+2,2.5,4.0,14:30,1090.2,42,35.7,25.96
+2,5.0,4.25,14:30,1090.2,42,35.7,25.96
+2,5.0,4.75,14:30,1090.2,42,35.7,25.96
+2,5.0,5.0,14:30,1090.2,42,35.7,25.96
+2,4.25,1.75,14:30,1090.2,42,35.7,25.96
+2,4.75,1.75,14:30,1090.2,42,35.7,25.96
+2,2.0,2.25,14:30,1090.2,42,35.7,25.96
+2,2.0,1.75,14:30,1090.2,42,35.7,25.96
+2,4.75,3.5,14:30,1090.2,42,35.7,25.96
+2,2.0,5.0,14:30,1090.2,42,35.7,25.96
+2,2.5,3.25,14:30,1090.2,42,35.7,25.96
+2,2.5,2.75,14:30,1090.2,42,35.7,25.96
+2,2.5,3.75,14:30,1090.2,42,35.7,25.96
+2,4.25,5.0,14:30,1090.2,42,35.7,25.96
+2,4.0,1.75,14:30,1090.2,42,35.7,25.96
+2,2.0,2.0,14:30,1090.2,42,35.7,25.96
+2,4.75,2.5,14:30,1090.2,42,35.7,25.96
+2,4.75,2.75,14:30,1090.2,42,35.7,25.96
+2,4.5,4.0,14:30,1090.2,42,35.7,25.96
+2,4.25,2.25,14:30,1090.2,42,35.7,25.96
+2,4.25,2.5,14:30,1090.2,42,35.7,25.96
+2,4.5,4.75,14:30,1090.2,42,35.7,25.96
+2,3.0,2.5,14:30,1090.2,42,35.7,25.96
+2,3.5,2.25,14:30,1090.2,42,35.7,25.96
+3,1.0,1.25,14:30,1086.2,42,38.1,25.86
+3,0.75,1.25,12:30,1084.2,42,52.4,25.81
+3,0.75,0.5,14:00,1082.2,42,45.2,25.77
+3,0.75,1.5,12:30,1080.2,42,52.4,25.72
+3,1.0,1.5,14:30,1079.2,42,38.1,25.7
+3,0.75,5.0,12:30,1076.2,42,52.4,25.62
+3,1.5,0.75,14:30,1076.2,42,33.3,25.62
+3,1.5,1.0,15:00,1076.2,42,31.0,25.62
+3,0.75,4.0,12:30,1076.2,42,52.4,25.62
+3,0.75,4.25,12:30,1076.2,42,52.4,25.62
+3,0.75,4.75,12:30,1076.2,42,52.4,25.62
+3,0.75,4.5,12:30,1076.2,42,52.4,25.62
+3,0.75,3.75,12:30,1076.2,42,52.4,25.62
+3,0.75,3.0,12:30,1076.2,42,52.4,25.62
+3,0.75,3.25,12:30,1076.2,42,52.4,25.62
+3,0.75,3.5,12:30,1076.2,42,52.4,25.62
+3,0.75,2.5,12:30,1076.2,42,52.4,25.62
+3,0.75,2.0,12:30,1076.2,42,52.4,25.62
+3,0.75,2.75,12:30,1076.2,42,52.4,25.62
+3,0.75,2.25,12:30,1076.2,42,52.4,25.62
+3,0.75,1.75,12:30,1076.2,42,52.4,25.62
+3,1.0,4.25,14:30,1075.2,42,38.1,25.6
+3,1.0,4.75,14:30,1075.2,42,38.1,25.6
+3,1.0,3.0,14:30,1075.2,42,38.1,25.6
+3,1.0,2.5,14:30,1075.2,42,38.1,25.6
+3,1.0,4.5,14:30,1075.2,42,38.1,25.6
+3,2.0,1.25,15:00,1075.2,42,31.0,25.6
+3,3.0,1.25,15:00,1075.2,42,31.0,25.6
+3,2.5,1.25,15:00,1075.2,42,31.0,25.6
+3,1.0,1.75,14:30,1075.2,42,38.1,25.6
+3,3.75,1.25,15:00,1075.2,42,31.0,25.6
+3,4.0,1.25,15:00,1075.2,42,31.0,25.6
+3,1.0,2.75,14:30,1075.2,42,38.1,25.6
+3,3.5,1.25,15:00,1075.2,42,31.0,25.6
+3,2.75,1.25,15:00,1075.2,42,31.0,25.6
+3,1.0,2.25,14:30,1075.2,42,38.1,25.6
+3,1.0,3.5,14:30,1075.2,42,38.1,25.6
+3,3.25,1.25,15:00,1075.2,42,31.0,25.6
+3,4.75,1.25,15:00,1075.2,42,31.0,25.6
+3,2.25,1.25,15:00,1075.2,42,31.0,25.6
+3,4.25,1.25,15:00,1075.2,42,31.0,25.6
+3,1.0,5.0,14:30,1075.2,42,38.1,25.6
+3,1.0,4.0,14:30,1075.2,42,38.1,25.6
+3,1.0,3.75,14:30,1075.2,42,38.1,25.6
+3,5.0,1.25,15:00,1075.2,42,31.0,25.6
+3,4.5,1.25,15:00,1075.2,42,31.0,25.6
+2,1.0,1.0,12:30,1075.2,42,42.9,25.6
+3,1.0,2.0,14:30,1075.2,42,38.1,25.6
+3,1.0,3.25,14:30,1075.2,42,38.1,25.6
+3,0.75,0.5,13:00,1073.2,42,45.2,25.55
+3,3.5,0.5,15:00,1068.2,42,26.2,25.43
+3,2.75,0.5,15:00,1068.2,42,26.2,25.43
+3,4.25,0.5,15:00,1068.2,42,26.2,25.43
+3,3.0,0.5,15:00,1068.2,42,26.2,25.43
+3,4.75,0.5,15:00,1068.2,42,26.2,25.43
+3,4.5,0.5,15:00,1068.2,42,26.2,25.43
+3,3.75,0.5,15:00,1068.2,42,26.2,25.43
+3,4.0,0.5,15:00,1068.2,42,26.2,25.43
+3,2.5,0.5,15:00,1068.2,42,26.2,25.43
+3,2.0,0.5,15:00,1068.2,42,26.2,25.43
+3,3.25,0.5,15:00,1068.2,42,26.2,25.43
